Temp (c),Elevation,Time_observation,timestamp_climate,selected,number,true.positive,positivity.level,actual,notes,validator,Selection,View,Channel,Begin.Time,End.Time,Low.Freq,High.Freq,Common.Name,Species.Code,Confidence,Begin.Path,File.Offset
17.17,14001500,20240208_173000,2024-02-08 17:30:00,FALSE,11440,NA,NA,,,Alayna,8046,Spectrogram 1,1,158331,158334,0,15000,Greenish Warbler,grewar3,0.756,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240208_173000.WAV,231
17.17,14001500,20240208_173000,2024-02-08 17:30:00,FALSE,11441,NA,NA,,,Alayna,8047,Spectrogram 1,1,158334,158337,0,15000,Greenish Warbler,grewar3,0.6826,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240208_173000.WAV,234
17.17,14001500,20240208_173000,2024-02-08 17:30:00,FALSE,11442,NA,NA,,,Alayna,8048,Spectrogram 1,1,158337,158340,0,15000,Greenish Warbler,grewar3,0.6372,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240208_173000.WAV,237
17.17,14001500,20240208_173000,2024-02-08 17:30:00,FALSE,11443,NA,NA,,,Alayna,8049,Spectrogram 1,1,158340,158343,0,15000,Greenish Warbler,grewar3,0.6533,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240208_173000.WAV,240
17.17,14001500,20240208_173000,2024-02-08 17:30:00,FALSE,11444,NA,NA,,,Alayna,8050,Spectrogram 1,1,158343,158346,0,15000,Greenish Warbler,grewar3,0.6184,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240208_173000.WAV,243
17.17,14001500,20240208_173000,2024-02-08 17:30:00,FALSE,11445,NA,NA,,,Alayna,8051,Spectrogram 1,1,158346,158349,0,15000,Greenish Warbler,grewar3,0.5966,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240208_173000.WAV,246
17.17,14001500,20240208_173000,2024-02-08 17:30:00,FALSE,11446,NA,NA,,,Alayna,8052,Spectrogram 1,1,158352,158355,0,15000,Greenish Warbler,grewar3,0.7008,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240208_173000.WAV,252
17.17,14001500,20240208_173000,2024-02-08 17:30:00,FALSE,11447,NA,NA,,,Alayna,8053,Spectrogram 1,1,158358,158361,0,15000,Greenish Warbler,grewar3,0.6492,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240208_173000.WAV,258
17.17,14001500,20240208_173000,2024-02-08 17:30:00,FALSE,11448,NA,NA,,,Alayna,8054,Spectrogram 1,1,158364,158367,0,15000,Greenish Warbler,grewar3,0.8085,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240208_173000.WAV,264
17.17,14001500,20240208_173000,2024-02-08 17:30:00,TRUE,11449,TRUE,1,Greenish,,Alayna,8055,Spectrogram 1,1,158367,158370,0,15000,Greenish Warbler,grewar3,0.9078,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240208_173000.WAV,267
17.17,14001500,20240208_173000,2024-02-08 17:30:00,FALSE,11450,NA,NA,,,Alayna,8056,Spectrogram 1,1,158370,158373,0,15000,Greenish Warbler,grewar3,0.9603,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240208_173000.WAV,270
17.17,14001500,20240208_173000,2024-02-08 17:30:00,TRUE,11451,TRUE,1,Greenish,,Alayna,8057,Spectrogram 1,1,158373,158376,0,15000,Greenish Warbler,grewar3,0.8911,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240208_173000.WAV,273
17.17,14001500,20240208_173000,2024-02-08 17:30:00,FALSE,11452,NA,NA,,,Alayna,8058,Spectrogram 1,1,158376,158379,0,15000,Greenish Warbler,grewar3,0.82,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240208_173000.WAV,276
17.17,14001500,20240208_173000,2024-02-08 17:30:00,TRUE,11453,TRUE,1,Greenish,,Alayna,8060,Spectrogram 1,1,158379,158382,0,15000,Greenish Warbler,grewar3,0.9688,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240208_173000.WAV,279
17.17,14001500,20240208_173000,2024-02-08 17:30:00,FALSE,11454,NA,NA,,,Alayna,8061,Spectrogram 1,1,158382,158385,0,15000,Greenish Warbler,grewar3,0.7115,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240208_173000.WAV,282
17.17,14001500,20240208_173000,2024-02-08 17:30:00,FALSE,11455,NA,NA,,,Alayna,8062,Spectrogram 1,1,158385,158388,0,15000,Greenish Warbler,grewar3,0.8668,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240208_173000.WAV,285
17.17,14001500,20240208_173000,2024-02-08 17:30:00,FALSE,11456,NA,NA,,,Alayna,8064,Spectrogram 1,1,158388,158391,0,15000,Greenish Warbler,grewar3,0.8444,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240208_173000.WAV,288
17.17,14001500,20240208_173000,2024-02-08 17:30:00,TRUE,11457,TRUE,1,Greenish,,Alayna,8065,Spectrogram 1,1,158391,158394,0,15000,Greenish Warbler,grewar3,0.7187,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240208_173000.WAV,291
17.17,14001500,20240208_173000,2024-02-08 17:30:00,FALSE,11458,NA,NA,,,Alayna,8066,Spectrogram 1,1,158394,158397,0,15000,Greenish Warbler,grewar3,0.9069,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240208_173000.WAV,294
17.17,14001500,20240208_173000,2024-02-08 17:30:00,FALSE,11459,NA,NA,,,Alayna,8067,Spectrogram 1,1,158397,158400,0,15000,Greenish Warbler,grewar3,0.8694,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240208_173000.WAV,297
17.17,14001500,20240210_073000,2024-02-10 07:30:00,FALSE,11464,NA,NA,,,Alayna,8544,Spectrogram 1,1,170076,170079,0,15000,Greenish Warbler,grewar3,0.5314,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240210_073000.WAV,276
17.17,14001500,20240210_083000,2024-02-10 08:30:00,FALSE,11465,NA,NA,,,Alayna,8555,Spectrogram 1,1,170226,170229,0,15000,Greenish Warbler,grewar3,0.7047,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240210_083000.WAV,126
17.17,14001500,20240210_083000,2024-02-10 08:30:00,FALSE,11466,NA,NA,,,Alayna,8557,Spectrogram 1,1,170238,170241,0,15000,Greenish Warbler,grewar3,0.6143,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240210_083000.WAV,138
17.17,14001500,20240210_083000,2024-02-10 08:30:00,FALSE,11467,NA,NA,,,Alayna,8559,Spectrogram 1,1,170310,170313,0,15000,Greenish Warbler,grewar3,0.6688,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240210_083000.WAV,210
17.17,14001500,20240210_083000,2024-02-10 08:30:00,TRUE,11468,TRUE,1,Greenish,,Alayna,8560,Spectrogram 1,1,170316,170319,0,15000,Greenish Warbler,grewar3,0.651,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240210_083000.WAV,216
17.17,14001500,20240210_083000,2024-02-10 08:30:00,FALSE,11469,NA,NA,,,Alayna,8561,Spectrogram 1,1,170319,170322,0,15000,Greenish Warbler,grewar3,0.7343,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240210_083000.WAV,219
17.17,14001500,20240210_083000,2024-02-10 08:30:00,FALSE,11470,NA,NA,,,Alayna,8563,Spectrogram 1,1,170331,170334,0,15000,Greenish Warbler,grewar3,0.6085,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240210_083000.WAV,231
17.17,14001500,20240210_083000,2024-02-10 08:30:00,FALSE,11471,NA,NA,,,Alayna,8564,Spectrogram 1,1,170337,170340,0,15000,Greenish Warbler,grewar3,0.6212,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240210_083000.WAV,237
17.17,14001500,20240210_083000,2024-02-10 08:30:00,FALSE,11472,NA,NA,,,Alayna,8565,Spectrogram 1,1,170340,170343,0,15000,Greenish Warbler,grewar3,0.761,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240210_083000.WAV,240
17.17,14001500,20240210_083000,2024-02-10 08:30:00,FALSE,11473,NA,NA,,,Alayna,8566,Spectrogram 1,1,170343,170346,0,15000,Greenish Warbler,grewar3,0.8561,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240210_083000.WAV,243
17.17,14001500,20240210_083000,2024-02-10 08:30:00,TRUE,11474,TRUE,1,Greenish,interesting other bird,Alayna,8568,Spectrogram 1,1,170349,170352,0,15000,Greenish Warbler,grewar3,0.7858,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240210_083000.WAV,249
17.17,14001500,20240210_083000,2024-02-10 08:30:00,FALSE,11475,NA,NA,,,Alayna,8569,Spectrogram 1,1,170352,170355,0,15000,Greenish Warbler,grewar3,0.7135,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240210_083000.WAV,252
17.17,14001500,20240210_083000,2024-02-10 08:30:00,FALSE,11476,NA,NA,,,Alayna,8571,Spectrogram 1,1,170364,170367,0,15000,Greenish Warbler,grewar3,0.5136,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240210_083000.WAV,264
17.17,14001500,20240210_133000,2024-02-10 13:30:00,FALSE,11477,NA,NA,,,Alayna,8717,Spectrogram 1,1,171609,171612,0,15000,Greenish Warbler,grewar3,0.6188,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240210_133000.WAV,9
17.17,14001500,20240210_133000,2024-02-10 13:30:00,FALSE,11478,NA,NA,,,Alayna,8718,Spectrogram 1,1,171615,171618,0,15000,Greenish Warbler,grewar3,0.674,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240210_133000.WAV,15
17.17,14001500,20240210_133000,2024-02-10 13:30:00,TRUE,11479,TRUE,1,Greenish,Interesting noise in back,Alayna,8719,Spectrogram 1,1,171618,171621,0,15000,Greenish Warbler,grewar3,0.5628,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240210_133000.WAV,18
17.17,14001500,20240210_133000,2024-02-10 13:30:00,FALSE,11480,NA,NA,,,Alayna,8720,Spectrogram 1,1,171621,171624,0,15000,Greenish Warbler,grewar3,0.6454,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240210_133000.WAV,21
17.17,14001500,20240210_133000,2024-02-10 13:30:00,FALSE,11481,NA,NA,,,Alayna,8721,Spectrogram 1,1,171624,171627,0,15000,Greenish Warbler,grewar3,0.5626,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240210_133000.WAV,24
17.17,14001500,20240211_093000,2024-02-11 09:30:00,FALSE,11482,NA,NA,,,Alayna,8995,Spectrogram 1,1,177645,177648,0,15000,Greenish Warbler,grewar3,0.5425,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240211_093000.WAV,45
17.17,14001500,20240211_093000,2024-02-11 09:30:00,FALSE,11483,NA,NA,,,Alayna,8996,Spectrogram 1,1,177648,177651,0,15000,Greenish Warbler,grewar3,0.7215,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240211_093000.WAV,48
17.17,14001500,20240211_093000,2024-02-11 09:30:00,TRUE,11484,TRUE,1,Greenish,good spect,Alayna,8997,Spectrogram 1,1,177651,177654,0,15000,Greenish Warbler,grewar3,0.8965,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240211_093000.WAV,51
17.17,14001500,20240211_093000,2024-02-11 09:30:00,FALSE,11485,NA,NA,,,Alayna,8998,Spectrogram 1,1,177654,177657,0,15000,Greenish Warbler,grewar3,0.751,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240211_093000.WAV,54
17.17,14001500,20240211_093000,2024-02-11 09:30:00,FALSE,11486,NA,NA,,,Alayna,8999,Spectrogram 1,1,177657,177660,0,15000,Greenish Warbler,grewar3,0.8675,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240211_093000.WAV,57
17.17,14001500,20240211_093000,2024-02-11 09:30:00,TRUE,11487,TRUE,1,Greenish,,Alayna,9000,Spectrogram 1,1,177660,177663,0,15000,Greenish Warbler,grewar3,0.8604,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240211_093000.WAV,60
17.17,14001500,20240211_103000,2024-02-11 10:30:00,FALSE,11488,NA,NA,,,Alayna,9028,Spectrogram 1,1,178143,178146,0,15000,Greenish Warbler,grewar3,0.589,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240211_103000.WAV,243
17.17,14001500,20240211_153000,2024-02-11 15:30:00,FALSE,11489,NA,NA,,,Alayna,9108,Spectrogram 1,1,179292,179295,0,15000,Greenish Warbler,grewar3,0.5564,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240211_153000.WAV,192
17.17,14001500,20240211_153000,2024-02-11 15:30:00,FALSE,11490,NA,NA,,,Alayna,9113,Spectrogram 1,1,179358,179361,0,15000,Greenish Warbler,grewar3,0.5555,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240211_153000.WAV,258
17.17,14001500,20240211_173000,2024-02-11 17:30:00,FALSE,11492,NA,NA,,,Alayna,9157,Spectrogram 1,1,180033,180036,0,15000,Greenish Warbler,grewar3,0.5368,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240211_173000.WAV,33
17.17,14001500,20240211_173000,2024-02-11 17:30:00,FALSE,11493,NA,NA,,,Alayna,9158,Spectrogram 1,1,180039,180042,0,15000,Greenish Warbler,grewar3,0.5401,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240211_173000.WAV,39
17.17,14001500,20240211_173000,2024-02-11 17:30:00,FALSE,11494,NA,NA,,,Alayna,9159,Spectrogram 1,1,180042,180045,0,15000,Greenish Warbler,grewar3,0.7797,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240211_173000.WAV,42
17.17,14001500,20240211_173000,2024-02-11 17:30:00,FALSE,11495,NA,NA,,,Alayna,9160,Spectrogram 1,1,180045,180048,0,15000,Greenish Warbler,grewar3,0.7694,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240211_173000.WAV,45
17.17,14001500,20240211_173000,2024-02-11 17:30:00,FALSE,11496,NA,NA,,,Alayna,9161,Spectrogram 1,1,180051,180054,0,15000,Greenish Warbler,grewar3,0.8487,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240211_173000.WAV,51
17.17,14001500,20240211_173000,2024-02-11 17:30:00,TRUE,11497,TRUE,1,Greenish,,Alayna,9163,Spectrogram 1,1,180054,180057,0,15000,Greenish Warbler,grewar3,0.6465,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240211_173000.WAV,54
17.17,14001500,20240211_173000,2024-02-11 17:30:00,FALSE,11498,NA,NA,,,Alayna,9164,Spectrogram 1,1,180060,180063,0,15000,Greenish Warbler,grewar3,0.668,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240211_173000.WAV,60
17.17,14001500,20240211_173000,2024-02-11 17:30:00,FALSE,11499,NA,NA,,,Alayna,9165,Spectrogram 1,1,180063,180066,0,15000,Greenish Warbler,grewar3,0.5019,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240211_173000.WAV,63
17.17,14001500,20240211_173000,2024-02-11 17:30:00,FALSE,11500,NA,NA,,,Alayna,9166,Spectrogram 1,1,180066,180069,0,15000,Greenish Warbler,grewar3,0.5591,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240211_173000.WAV,66
17.17,14001500,20240211_173000,2024-02-11 17:30:00,TRUE,11501,FALSE,0,Green,,Alayna,9167,Spectrogram 1,1,180069,180072,0,15000,Greenish Warbler,grewar3,0.6414,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240211_173000.WAV,69
17.17,14001500,20240211_173000,2024-02-11 17:30:00,FALSE,11503,NA,NA,,,Alayna,9169,Spectrogram 1,1,180132,180135,0,15000,Greenish Warbler,grewar3,0.8489,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240211_173000.WAV,132
17.17,14001500,20240211_173000,2024-02-11 17:30:00,FALSE,11505,NA,NA,,,Alayna,9171,Spectrogram 1,1,180138,180141,0,15000,Greenish Warbler,grewar3,0.5071,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240211_173000.WAV,138
17.17,14001500,20240211_173000,2024-02-11 17:30:00,FALSE,11506,NA,NA,,,Alayna,9174,Spectrogram 1,1,180168,180171,0,15000,Greenish Warbler,grewar3,0.8219,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240211_173000.WAV,168
17.17,14001500,20240212_093000,2024-02-12 09:30:00,FALSE,11507,NA,NA,,,Alayna,9331,Spectrogram 1,1,185031,185034,0,15000,Greenish Warbler,grewar3,0.839,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240212_093000.WAV,231
17.17,14001500,20240212_093000,2024-02-12 09:30:00,FALSE,11508,NA,NA,,,Alayna,9332,Spectrogram 1,1,185034,185037,0,15000,Greenish Warbler,grewar3,0.5301,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240212_093000.WAV,234
17.17,14001500,20240212_093000,2024-02-12 09:30:00,FALSE,11509,NA,NA,,,Alayna,9333,Spectrogram 1,1,185040,185043,0,15000,Greenish Warbler,grewar3,0.5314,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240212_093000.WAV,240
17.17,14001500,20240212_093000,2024-02-12 09:30:00,FALSE,11511,NA,NA,,,Alayna,9335,Spectrogram 1,1,185052,185055,0,15000,Greenish Warbler,grewar3,0.8131,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240212_093000.WAV,252
17.17,14001500,20240212_093000,2024-02-12 09:30:00,FALSE,11512,NA,NA,,,Alayna,9336,Spectrogram 1,1,185055,185058,0,15000,Greenish Warbler,grewar3,0.6178,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240212_093000.WAV,255
17.17,14001500,20240212_093000,2024-02-12 09:30:00,FALSE,11513,NA,NA,,,Alayna,9337,Spectrogram 1,1,185061,185064,0,15000,Greenish Warbler,grewar3,0.712,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240212_093000.WAV,261
17.17,14001500,20240212_093000,2024-02-12 09:30:00,FALSE,11514,NA,NA,,,Alayna,9338,Spectrogram 1,1,185067,185070,0,15000,Greenish Warbler,grewar3,0.6663,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240212_093000.WAV,267
17.17,14001500,20240212_093000,2024-02-12 09:30:00,FALSE,11515,NA,NA,,,Alayna,9339,Spectrogram 1,1,185070,185073,0,15000,Greenish Warbler,grewar3,0.79,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240212_093000.WAV,270
17.17,14001500,20240212_093000,2024-02-12 09:30:00,FALSE,11516,NA,NA,,,Alayna,9340,Spectrogram 1,1,185079,185082,0,15000,Greenish Warbler,grewar3,0.7479,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240212_093000.WAV,279
17.17,14001500,20240212_093000,2024-02-12 09:30:00,FALSE,11517,NA,NA,,,Alayna,9341,Spectrogram 1,1,185082,185085,0,15000,Greenish Warbler,grewar3,0.5201,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240212_093000.WAV,282
17.17,14001500,20240212_093000,2024-02-12 09:30:00,FALSE,11518,NA,NA,,,Alayna,9342,Spectrogram 1,1,185085,185088,0,15000,Greenish Warbler,grewar3,0.6508,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240212_093000.WAV,285
17.17,14001500,20240212_133000,2024-02-12 13:30:00,FALSE,11519,NA,NA,,,Alayna,9477,Spectrogram 1,1,186078,186081,0,15000,Greenish Warbler,grewar3,0.5129,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240212_133000.WAV,78
17.17,14001500,20240212_163000,2024-02-12 16:30:00,FALSE,11521,NA,NA,,,Alayna,9517,Spectrogram 1,1,187020,187023,0,15000,Greenish Warbler,grewar3,0.5535,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240212_163000.WAV,120
17.17,14001500,20240212_163000,2024-02-12 16:30:00,FALSE,11522,NA,NA,,,Alayna,9518,Spectrogram 1,1,187023,187026,0,15000,Greenish Warbler,grewar3,0.5846,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240212_163000.WAV,123
17.17,14001500,20240212_163000,2024-02-12 16:30:00,FALSE,11523,NA,NA,,,Alayna,9519,Spectrogram 1,1,187029,187032,0,15000,Greenish Warbler,grewar3,0.7908,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240212_163000.WAV,129
17.17,14001500,20240212_163000,2024-02-12 16:30:00,FALSE,11524,NA,NA,,,Alayna,9520,Spectrogram 1,1,187032,187035,0,15000,Greenish Warbler,grewar3,0.6582,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240212_163000.WAV,132
17.17,14001500,20240212_163000,2024-02-12 16:30:00,FALSE,11525,NA,NA,,,Alayna,9521,Spectrogram 1,1,187038,187041,0,15000,Greenish Warbler,grewar3,0.7207,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240212_163000.WAV,138
17.17,14001500,20240212_163000,2024-02-12 16:30:00,FALSE,11527,NA,NA,,,Alayna,9523,Spectrogram 1,1,187053,187056,0,15000,Greenish Warbler,grewar3,0.6973,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240212_163000.WAV,153
17.17,14001500,20240212_163000,2024-02-12 16:30:00,FALSE,11528,NA,NA,,,Alayna,9524,Spectrogram 1,1,187059,187062,0,15000,Greenish Warbler,grewar3,0.6968,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240212_163000.WAV,159
17.17,14001500,20240212_163000,2024-02-12 16:30:00,FALSE,11529,NA,NA,,,Alayna,9525,Spectrogram 1,1,187062,187065,0,15000,Greenish Warbler,grewar3,0.8455,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240212_163000.WAV,162
17.17,14001500,20240212_163000,2024-02-12 16:30:00,FALSE,11530,NA,NA,,,Alayna,9526,Spectrogram 1,1,187065,187068,0,15000,Greenish Warbler,grewar3,0.7261,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240212_163000.WAV,165
15.666,14001500,20240213_073000,2024-02-13 07:30:00,TRUE,11531,TRUE,1,Greenish,,Alayna,9586,Spectrogram 1,1,191775,191778,0,15000,Greenish Warbler,grewar3,0.574,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240213_073000.WAV,75
15.666,14001500,20240213_073000,2024-02-13 07:30:00,FALSE,11532,NA,NA,,,Alayna,9587,Spectrogram 1,1,191820,191823,0,15000,Greenish Warbler,grewar3,0.5556,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240213_073000.WAV,120
15.666,14001500,20240213_073000,2024-02-13 07:30:00,TRUE,11534,TRUE,1,Greenish,,Alayna,9589,Spectrogram 1,1,191829,191832,0,15000,Greenish Warbler,grewar3,0.7604,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240213_073000.WAV,129
15.666,14001500,20240213_073000,2024-02-13 07:30:00,FALSE,11535,NA,NA,,,Alayna,9590,Spectrogram 1,1,191832,191835,0,15000,Greenish Warbler,grewar3,0.5278,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240213_073000.WAV,132
15.666,14001500,20240213_073000,2024-02-13 07:30:00,FALSE,11536,NA,NA,,,Alayna,9591,Spectrogram 1,1,191835,191838,0,15000,Greenish Warbler,grewar3,0.5538,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240213_073000.WAV,135
15.666,14001500,20240213_073000,2024-02-13 07:30:00,FALSE,11537,NA,NA,,,Alayna,9593,Spectrogram 1,1,191850,191853,0,15000,Greenish Warbler,grewar3,0.7464,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240213_073000.WAV,150
15.666,14001500,20240213_073000,2024-02-13 07:30:00,FALSE,11538,NA,NA,,,Alayna,9602,Spectrogram 1,1,191925,191928,0,15000,Greenish Warbler,grewar3,0.6349,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240213_073000.WAV,225
15.666,14001500,20240213_073000,2024-02-13 07:30:00,FALSE,11539,NA,NA,,,Alayna,9603,Spectrogram 1,1,191928,191931,0,15000,Greenish Warbler,grewar3,0.5439,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240213_073000.WAV,228
19.674,14001500,20240213_103000,2024-02-13 10:30:00,FALSE,11540,NA,NA,,,Alayna,9633,Spectrogram 1,1,192507,192510,0,15000,Greenish Warbler,grewar3,0.5879,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240213_103000.WAV,207
